order_id,customer_id,address_id,order_date,order_timestamp,order_hour,order_status,order_amount,distinct_items,total_quantity,boxes_used,ctt_max_subsequence,is_multi_box_order,payment_status,payment_method,payment_amount,overall_rating,food_rating,delivery_rating,box_condition_rating,has_feedback
ORD-20251209-042,CUST-00477,ADDR-00123,2025-12-09,2025-12-09 19:05:52,19,DELIVERED,17.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,17.99,,,,,False
ORD-20251209-043,CUST-00175,ADDR-00121,2025-12-09,2025-12-09 09:34:29,9,DELIVERED,25.97,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,25.97,,,,,False
ORD-20251209-044,CUST-01485,ADDR-00162,2025-12-09,2025-12-09 13:32:21,13,DELIVERED,46.95,5,5.0,0,0,False,SUCCESS,SUBSCRIPTION,46.95,,,,,False
ORD-20251209-045,CUST-00358,ADDR-00109,2025-12-09,2025-12-09 18:14:53,18,DELIVERED,17.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,17.47,,,,,False
ORD-20251209-046,CUST-00627,ADDR-00379,2025-12-09,2025-12-09 19:04:24,19,DELIVERED,36.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,36.47,,,,,False
ORD-20251209-047,CUST-01400,ADDR-00073,2025-12-09,2025-12-09 17:42:45,17,DELIVERED,38.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,38.47,,,,,False
ORD-20251209-048,CUST-00692,ADDR-00388,2025-12-09,2025-12-09 17:02:53,17,DELIVERED,53.46,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,53.46,,,,,False
ORD-20251209-049,CUST-00318,ADDR-00010,2025-12-09,2025-12-09 11:23:06,11,DELIVERED,13.49,1,1.0,0,0,False,SUCCESS,CREDIT_CARD,13.49,,,,,False
ORD-20251209-050,CUST-00336,ADDR-00332,2025-12-09,2025-12-09 15:48:44,15,DELIVERED,30.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,30.47,,,,,False
ORD-20251209-051,CUST-00895,ADDR-00413,2025-12-09,2025-12-09 08:52:56,8,DELIVERED,37.96,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,37.96,,,,,False
ORD-20251209-053,CUST-01149,ADDR-00292,2025-12-09,2025-12-09 12:10:28,12,DELIVERED,46.47,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,46.47,,,,,False
ORD-20251209-054,CUST-01012,ADDR-00046,2025-12-09,2025-12-09 08:00:33,8,DELIVERED,25.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,25.98,,,,,False
ORD-20251209-057,CUST-00470,ADDR-00202,2025-12-09,2025-12-09 17:59:09,17,DELIVERED,25.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,25.98,4,3,4,5,True
ORD-20251209-059,CUST-01902,ADDR-00048,2025-12-09,2025-12-09 17:43:31,17,DELIVERED,24.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,24.48,5,5,5,4,True
ORD-20251209-060,CUST-01511,ADDR-00321,2025-12-09,2025-12-09 20:41:33,20,DELIVERED,17.48,2,2.0,0,0,False,SUCCESS,DEBIT_CARD,17.48,3,4,4,3,True
ORD-20251209-062,CUST-01418,ADDR-00372,2025-12-09,2025-12-09 15:30:12,15,DELIVERED,14.49,1,1.0,0,0,False,SUCCESS,DEBIT_CARD,14.49,5,5,5,4,True
ORD-20251209-064,CUST-00808,ADDR-00467,2025-12-09,2025-12-09 10:53:19,10,DELIVERED,18.97,3,3.0,0,0,False,FAILED,SUBSCRIPTION,18.97,5,5,4,5,True
ORD-20251209-065,CUST-01572,ADDR-00023,2025-12-09,2025-12-09 08:11:47,8,DELIVERED,23.98,2,2.0,0,0,False,SUCCESS,DEBIT_CARD,23.98,4,5,5,4,True
ORD-20251209-067,CUST-01210,ADDR-00401,2025-12-09,2025-12-09 12:57:25,12,DELIVERED,12.49,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,12.49,4,5,5,5,True
ORD-20251209-068,CUST-00236,ADDR-00440,2025-12-09,2025-12-09 18:02:46,18,DELIVERED,50.47,2,2.0,0,0,False,SUCCESS,DEBIT_CARD,50.47,4,4,5,5,True
ORD-20251209-070,CUST-00811,ADDR-00276,2025-12-09,2025-12-09 16:21:45,16,DELIVERED,12.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,12.99,5,4,4,4,True
ORD-20251209-071,CUST-00772,ADDR-00406,2025-12-09,2025-12-09 13:01:38,13,DELIVERED,41.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,41.97,4,4,3,3,True
ORD-20251209-074,CUST-01769,ADDR-00460,2025-12-09,2025-12-09 09:48:05,9,DELIVERED,39.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,39.97,4,5,5,5,True
ORD-20251209-075,CUST-00248,ADDR-00212,2025-12-09,2025-12-09 08:16:47,8,DELIVERED,27.48,2,2.0,0,0,False,SUCCESS,DEBIT_CARD,27.48,4,3,3,3,True
ORD-20251209-081,CUST-00939,ADDR-00309,2025-12-09,2025-12-09 17:12:45,17,DELIVERED,30.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,30.98,3,4,4,2,True
ORD-20251210-006,CUST-00985,ADDR-00210,2025-12-10,2025-12-10 10:21:20,10,DELIVERED,28.47,3,3.0,0,0,False,SUCCESS,CREDIT_CARD,28.47,4,4,4,3,True
ORD-20251210-015,CUST-00187,ADDR-00074,2025-12-10,2025-12-10 13:54:27,13,DELIVERED,19.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,19.98,4,5,3,5,True
ORD-20251210-018,CUST-00345,ADDR-00184,2025-12-10,2025-12-10 21:44:19,21,DELIVERED,22.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,22.47,4,3,5,5,True
ORD-20251210-022,CUST-01309,ADDR-00214,2025-12-10,2025-12-10 13:31:41,13,DELIVERED,31.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,31.97,4,5,4,5,True
ORD-20251210-023,CUST-01138,ADDR-00075,2025-12-10,2025-12-10 13:24:09,13,DELIVERED,33.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,33.97,5,5,5,4,True
ORD-20251210-025,CUST-01712,ADDR-00235,2025-12-10,2025-12-10 06:58:02,6,DELIVERED,34.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,34.98,5,5,5,4,True
ORD-20251210-029,CUST-01656,ADDR-00488,2025-12-10,2025-12-10 17:15:08,17,DELIVERED,46.96,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,46.96,4,5,4,5,True
ORD-20251210-030,CUST-01644,ADDR-00433,2025-12-10,2025-12-10 06:57:01,6,DELIVERED,25.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,25.98,4,3,5,4,True
ORD-20251210-037,CUST-00336,ADDR-00332,2025-12-10,2025-12-10 11:39:13,11,DELIVERED,33.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,33.97,3,2,4,2,True
ORD-20251210-040,CUST-00620,ADDR-00364,2025-12-10,2025-12-10 11:02:39,11,DELIVERED,12.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,12.99,4,3,5,3,True
ORD-20251210-041,CUST-00617,ADDR-00329,2025-12-10,2025-12-10 18:45:37,18,DELIVERED,29.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,29.98,4,3,5,5,True
ORD-20251210-042,CUST-00385,ADDR-00141,2025-12-10,2025-12-10 06:01:43,6,DELIVERED,38.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,38.47,5,4,5,5,True
ORD-20251210-043,CUST-00215,ADDR-00351,2025-12-10,2025-12-10 11:14:08,11,DELIVERED,16.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,16.98,4,4,3,5,True
ORD-20251210-045,CUST-01658,ADDR-00371,2025-12-10,2025-12-10 12:17:59,12,DELIVERED,43.45,5,5.0,0,0,False,SUCCESS,SUBSCRIPTION,43.45,4,4,4,3,True
ORD-20251210-047,CUST-01214,ADDR-00446,2025-12-10,2025-12-10 18:13:02,18,DELIVERED,38.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,38.47,4,3,5,4,True
ORD-20251210-048,CUST-01605,ADDR-00402,2025-12-10,2025-12-10 12:55:28,12,DELIVERED,12.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,12.98,5,5,4,4,True
ORD-20251210-049,CUST-00107,ADDR-00344,2025-12-10,2025-12-10 18:13:03,18,DELIVERED,33.47,3,3.0,0,0,False,SUCCESS,DEBIT_CARD,33.47,5,4,4,4,True
ORD-20251210-055,CUST-00542,ADDR-00168,2025-12-10,2025-12-10 08:35:01,8,DELIVERED,28.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,28.48,3,3,3,4,True
ORD-20251210-056,CUST-00281,ADDR-00051,2025-12-10,2025-12-10 18:50:31,18,DELIVERED,26.47,3,3.0,0,0,False,SUCCESS,DEBIT_CARD,26.47,3,2,3,2,True
ORD-20251210-058,CUST-01831,ADDR-00148,2025-12-10,2025-12-10 13:21:21,13,DELIVERED,15.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,15.99,5,4,4,5,True
ORD-20251210-060,CUST-01081,ADDR-00309,2025-12-10,2025-12-10 17:34:26,17,DELIVERED,28.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,28.98,4,3,3,5,True
ORD-20251210-061,CUST-01961,ADDR-00445,2025-12-10,2025-12-10 11:57:39,11,DELIVERED,31.96,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,31.96,5,5,4,4,True
ORD-20251210-062,CUST-01070,ADDR-00205,2025-12-10,2025-12-10 13:15:49,13,DELIVERED,24.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,24.98,4,4,3,5,True
ORD-20251210-071,CUST-01079,ADDR-00377,2025-12-10,2025-12-10 16:17:33,16,DELIVERED,26.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,26.47,4,4,4,3,True
ORD-20251210-074,CUST-01500,ADDR-00267,2025-12-10,2025-12-10 16:37:02,16,DELIVERED,27.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,27.97,4,5,5,4,True
ORD-20251210-076,CUST-00690,ADDR-00391,2025-12-10,2025-12-10 11:37:30,11,DELIVERED,25.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,25.97,4,5,3,4,True
ORD-20251210-079,CUST-00688,ADDR-00065,2025-12-10,2025-12-10 18:21:40,18,DELIVERED,27.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,27.98,4,4,5,4,True
ORD-20251210-084,CUST-01912,ADDR-00211,2025-12-10,2025-12-10 19:32:47,19,DELIVERED,61.96,3,3.0,0,0,False,SUCCESS,DEBIT_CARD,61.96,3,4,4,3,True
ORD-20251210-086,CUST-01522,ADDR-00481,2025-12-10,2025-12-10 11:45:55,11,DELIVERED,25.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,25.47,3,4,2,4,True
ORD-20251210-087,CUST-00052,ADDR-00200,2025-12-10,2025-12-10 11:03:07,11,DELIVERED,24.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,24.98,4,4,3,5,True
ORD-20251210-092,CUST-00682,ADDR-00268,2025-12-10,2025-12-10 07:39:33,7,DELIVERED,12.99,1,1.0,0,0,False,SUCCESS,CREDIT_CARD,12.99,4,3,4,5,True
ORD-20251210-097,CUST-01074,ADDR-00084,2025-12-10,2025-12-10 18:25:29,18,DELIVERED,11.49,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,11.49,4,5,5,5,True
ORD-20251210-098,CUST-01483,ADDR-00472,2025-12-10,2025-12-10 10:58:55,10,DELIVERED,32.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,32.98,4,3,5,4,True
ORD-20251210-100,CUST-00316,ADDR-00374,2025-12-10,2025-12-10 16:49:14,16,DELIVERED,13.49,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,13.49,4,3,5,3,True
ORD-20251210-101,CUST-01845,ADDR-00305,2025-12-10,2025-12-10 12:47:38,12,DELIVERED,11.49,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,11.49,4,3,4,3,True
ORD-20251210-103,CUST-01912,ADDR-00211,2025-12-10,2025-12-10 07:05:14,7,DELIVERED,12.48,2,2.0,0,0,False,SUCCESS,WALLET,12.48,3,2,2,4,True
ORD-20251210-107,CUST-01143,ADDR-00217,2025-12-10,2025-12-10 18:50:25,18,DELIVERED,29.48,2,2.0,0,0,False,SUCCESS,CREDIT_CARD,29.48,4,4,5,4,True
ORD-20251210-109,CUST-00025,ADDR-00354,2025-12-10,2025-12-10 09:11:09,9,DELIVERED,29.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,29.48,4,3,5,3,True
ORD-20251210-111,CUST-00728,ADDR-00148,2025-12-10,2025-12-10 09:53:32,9,DELIVERED,23.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,23.98,4,4,4,4,True
ORD-20251210-116,CUST-01878,ADDR-00497,2025-12-10,2025-12-10 18:20:29,18,DELIVERED,27.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,27.98,5,5,5,5,True
ORD-20251210-117,CUST-01912,ADDR-00211,2025-12-10,2025-12-10 20:36:55,20,DELIVERED,19.99,1,1.0,0,0,False,SUCCESS,WALLET,19.99,5,4,4,4,True
ORD-20251210-120,CUST-01472,ADDR-00355,2025-12-10,2025-12-10 12:04:03,12,DELIVERED,13.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,13.99,4,4,5,3,True
ORD-20251210-123,CUST-00862,ADDR-00422,2025-12-10,2025-12-10 12:01:52,12,DELIVERED,34.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,34.48,4,5,4,3,True
ORD-20251210-125,CUST-01563,ADDR-00488,2025-12-10,2025-12-10 14:38:26,14,DELIVERED,47.45,5,5.0,0,0,False,SUCCESS,SUBSCRIPTION,47.45,4,4,3,4,True
ORD-20251210-130,CUST-00144,ADDR-00250,2025-12-10,2025-12-10 20:53:34,20,DELIVERED,37.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,37.47,5,4,5,5,True
ORD-20251210-131,CUST-00418,ADDR-00496,2025-12-10,2025-12-10 15:56:51,15,DELIVERED,14.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,14.98,4,4,3,5,True
ORD-20251210-132,CUST-01069,ADDR-00309,2025-12-10,2025-12-10 16:57:09,16,DELIVERED,42.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,42.97,4,5,4,5,True
ORD-20251210-133,CUST-01737,ADDR-00466,2025-12-10,2025-12-10 22:34:36,22,DELIVERED,20.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,20.48,4,5,4,4,True
ORD-20251210-135,CUST-00193,ADDR-00357,2025-12-10,2025-12-10 17:55:13,17,DELIVERED,10.99,1,1.0,0,0,False,SUCCESS,WALLET,10.99,4,4,3,4,True
ORD-20251211-002,CUST-00527,ADDR-00490,2025-12-11,2025-12-11 09:30:26,9,DELIVERED,11.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,11.99,4,4,4,3,True
ORD-20251211-003,CUST-00699,ADDR-00401,2025-12-11,2025-12-11 17:51:05,17,DELIVERED,17.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,17.99,4,5,4,5,True
ORD-20251211-004,CUST-01168,ADDR-00148,2025-12-11,2025-12-11 19:15:33,19,DELIVERED,20.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,20.97,5,4,4,4,True
ORD-20251211-013,CUST-01331,ADDR-00035,2025-12-11,2025-12-11 19:58:24,19,DELIVERED,35.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,35.97,4,4,4,3,True
ORD-20251211-019,CUST-01669,ADDR-00448,2025-12-11,2025-12-11 17:05:14,17,DELIVERED,12.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,12.99,4,4,5,5,True
ORD-20251211-022,CUST-01794,ADDR-00337,2025-12-11,2025-12-11 11:02:47,11,DELIVERED,16.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,16.99,4,3,5,3,True
ORD-20251211-024,CUST-01150,ADDR-00201,2025-12-11,2025-12-11 12:01:47,12,DELIVERED,10.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,10.99,4,3,4,4,True
ORD-20251211-025,CUST-00251,ADDR-00108,2025-12-11,2025-12-11 13:01:19,13,DELIVERED,41.46,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,41.46,4,5,4,5,True
ORD-20251211-035,CUST-00364,ADDR-00073,2025-12-11,2025-12-11 10:15:40,10,DELIVERED,23.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,23.48,4,4,3,4,True
ORD-20251211-036,CUST-00540,ADDR-00211,2025-12-11,2025-12-11 18:49:22,18,DELIVERED,29.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,29.47,4,5,5,5,True
ORD-20251211-039,CUST-01963,ADDR-00418,2025-12-11,2025-12-11 15:46:02,15,DELIVERED,11.49,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,11.49,3,4,3,2,True
ORD-20251211-041,CUST-00848,ADDR-00493,2025-12-11,2025-12-11 11:21:54,11,DELIVERED,48.96,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,48.96,4,4,4,4,True
ORD-20251211-042,CUST-00965,ADDR-00237,2025-12-11,2025-12-11 16:44:53,16,DELIVERED,9.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,9.99,4,5,3,3,True
ORD-20251211-045,CUST-01408,ADDR-00031,2025-12-11,2025-12-11 12:48:53,12,DELIVERED,26.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,26.98,4,5,4,4,True
ORD-20251211-048,CUST-00925,ADDR-00121,2025-12-11,2025-12-11 08:00:49,8,DELIVERED,22.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,22.48,3,2,4,4,True
ORD-20251211-051,CUST-01384,ADDR-00386,2025-12-11,2025-12-11 15:17:14,15,DELIVERED,20.98,2,2.0,0,0,False,SUCCESS,DEBIT_CARD,20.98,3,3,2,4,True
ORD-20251211-054,CUST-01764,ADDR-00018,2025-12-11,2025-12-11 08:43:59,8,DELIVERED,28.97,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,28.97,4,4,4,3,True
ORD-20251211-055,CUST-01630,ADDR-00210,2025-12-11,2025-12-11 10:33:27,10,DELIVERED,14.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,14.98,5,4,4,5,True
ORD-20251211-059,CUST-00714,ADDR-00276,2025-12-11,2025-12-11 17:55:44,17,DELIVERED,35.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,35.97,5,4,4,5,True
ORD-20251211-063,CUST-01417,ADDR-00063,2025-12-11,2025-12-11 10:27:08,10,DELIVERED,20.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,20.97,4,3,5,5,True
ORD-20251211-068,CUST-01294,ADDR-00168,2025-12-11,2025-12-11 12:38:20,12,DELIVERED,29.98,2,2.0,0,0,False,SUCCESS,DEBIT_CARD,29.98,3,2,2,4,True
ORD-20251211-069,CUST-01956,ADDR-00448,2025-12-11,2025-12-11 16:16:05,16,DELIVERED,24.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,24.48,4,3,5,5,True
ORD-20251211-070,CUST-00452,ADDR-00081,2025-12-11,2025-12-11 10:49:30,10,DELIVERED,20.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,20.98,5,5,5,4,True
ORD-20251211-072,CUST-00808,ADDR-00467,2025-12-11,2025-12-11 18:43:53,18,DELIVERED,9.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,9.99,5,5,4,5,True
ORD-20251211-073,CUST-00114,ADDR-00330,2025-12-11,2025-12-11 15:58:50,15,DELIVERED,14.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,14.98,4,4,4,5,True
ORD-20251211-077,CUST-00371,ADDR-00234,2025-12-11,2025-12-11 19:10:49,19,DELIVERED,33.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,33.97,4,5,3,5,True
ORD-20251211-078,CUST-01197,ADDR-00288,2025-12-11,2025-12-11 12:25:37,12,DELIVERED,34.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,34.47,4,3,3,3,True
ORD-20251211-079,CUST-01288,ADDR-00305,2025-12-11,2025-12-11 11:48:19,11,DELIVERED,19.99,1,1.0,0,0,False,SUCCESS,CREDIT_CARD,19.99,4,5,3,3,True
ORD-20251211-083,CUST-00615,ADDR-00034,2025-12-11,2025-12-11 11:09:03,11,DELIVERED,31.97,3,3.0,0,0,False,FAILED,SUBSCRIPTION,31.97,4,4,5,4,True
ORD-20251211-085,CUST-00503,ADDR-00365,2025-12-11,2025-12-11 10:38:45,10,DELIVERED,23.48,2,2.0,0,0,False,SUCCESS,WALLET,23.48,5,5,4,4,True
ORD-20251211-091,CUST-01858,ADDR-00086,2025-12-11,2025-12-11 18:51:55,18,DELIVERED,20.98,2,2.0,0,0,False,SUCCESS,DEBIT_CARD,20.98,5,5,5,5,True
ORD-20251211-094,CUST-00533,ADDR-00350,2025-12-11,2025-12-11 18:46:20,18,DELIVERED,35.46,4,4.0,0,0,False,SUCCESS,DEBIT_CARD,35.46,4,5,3,5,True
ORD-20251211-095,CUST-00108,ADDR-00041,2025-12-11,2025-12-11 18:52:06,18,DELIVERED,13.49,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,13.49,4,3,3,3,True
ORD-20251211-097,CUST-00545,ADDR-00235,2025-12-11,2025-12-11 21:16:43,21,DELIVERED,19.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,19.98,3,4,4,2,True
ORD-20251211-099,CUST-00292,ADDR-00193,2025-12-11,2025-12-11 10:44:52,10,DELIVERED,22.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,22.98,3,2,4,4,True
ORD-20251211-101,CUST-01009,ADDR-00134,2025-12-11,2025-12-11 07:46:00,7,DELIVERED,40.96,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,40.96,5,5,5,5,True
ORD-20251211-102,CUST-00102,ADDR-00457,2025-12-11,2025-12-11 18:53:27,18,DELIVERED,17.98,2,2.0,0,0,False,SUCCESS,WALLET,17.98,4,5,5,5,True
ORD-20251211-103,CUST-01484,ADDR-00216,2025-12-11,2025-12-11 20:04:10,20,DELIVERED,16.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,16.48,5,4,4,5,True
ORD-20251211-104,CUST-01052,ADDR-00192,2025-12-11,2025-12-11 10:56:09,10,DELIVERED,16.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,16.98,4,5,5,5,True
ORD-20251211-107,CUST-01940,ADDR-00249,2025-12-11,2025-12-11 12:51:33,12,DELIVERED,19.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,19.47,4,5,5,3,True
ORD-20251211-108,CUST-01532,ADDR-00228,2025-12-11,2025-12-11 19:00:40,19,DELIVERED,19.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,19.48,5,5,4,5,True
ORD-20251211-109,CUST-01474,ADDR-00287,2025-12-11,2025-12-11 09:40:13,9,DELIVERED,22.98,1,1.0,0,0,False,SUCCESS,CREDIT_CARD,22.98,4,3,3,4,True
ORD-20251211-113,CUST-00781,ADDR-00437,2025-12-11,2025-12-11 10:18:56,10,DELIVERED,13.49,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,13.49,4,3,5,3,True
ORD-20251211-114,CUST-01464,ADDR-00350,2025-12-11,2025-12-11 14:51:39,14,DELIVERED,37.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,37.47,3,3,4,2,True
ORD-20251211-116,CUST-01562,ADDR-00247,2025-12-11,2025-12-11 20:33:28,20,DELIVERED,30.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,30.97,4,5,5,5,True
ORD-20251211-118,CUST-00189,ADDR-00500,2025-12-11,2025-12-11 13:06:28,13,DELIVERED,16.49,1,1.0,0,0,False,SUCCESS,WALLET,16.49,4,4,5,4,True
ORD-20251211-122,CUST-01574,ADDR-00090,2025-12-11,2025-12-11 13:22:39,13,DELIVERED,22.47,3,3.0,0,0,False,SUCCESS,DEBIT_CARD,22.47,4,4,5,3,True
ORD-20251211-123,CUST-00656,ADDR-00392,2025-12-11,2025-12-11 16:46:02,16,DELIVERED,15.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,15.99,4,3,4,4,True
ORD-20251211-124,CUST-01473,ADDR-00315,2025-12-11,2025-12-11 12:40:32,12,DELIVERED,29.46,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,29.46,5,5,5,5,True
ORD-20251211-126,CUST-01450,ADDR-00184,2025-12-11,2025-12-11 13:44:40,13,DELIVERED,27.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,27.48,3,3,2,3,True
ORD-20251211-130,CUST-00967,ADDR-00437,2025-12-11,2025-12-11 12:47:45,12,DELIVERED,32.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,32.48,4,3,3,3,True
ORD-20251211-134,CUST-00379,ADDR-00348,2025-12-11,2025-12-11 11:14:22,11,DELIVERED,26.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,26.48,5,5,5,5,True
ORD-20251211-136,CUST-00172,ADDR-00287,2025-12-11,2025-12-11 06:05:13,6,DELIVERED,22.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,22.47,3,4,3,3,True
ORD-20251211-138,CUST-00012,ADDR-00255,2025-12-11,2025-12-11 18:51:21,18,DELIVERED,15.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,15.99,4,3,4,4,True
ORD-20251211-139,CUST-00356,ADDR-00173,2025-12-11,2025-12-11 12:17:47,12,DELIVERED,17.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,17.98,5,5,5,4,True
ORD-20251211-142,CUST-01889,ADDR-00326,2025-12-11,2025-12-11 16:37:50,16,DELIVERED,14.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,14.48,5,4,5,5,True
ORD-20251212-004,CUST-00533,ADDR-00350,2025-12-12,2025-12-12 19:09:39,19,DELIVERED,12.98,2,2.0,0,0,False,SUCCESS,WALLET,12.98,4,4,5,4,True
ORD-20251212-006,CUST-01214,ADDR-00446,2025-12-12,2025-12-12 12:29:46,12,DELIVERED,10.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,10.99,3,3,2,3,True
ORD-20251212-007,CUST-00238,ADDR-00090,2025-12-12,2025-12-12 11:00:14,11,DELIVERED,10.49,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,10.49,4,5,3,4,True
ORD-20251212-009,CUST-00221,ADDR-00376,2025-12-12,2025-12-12 18:57:14,18,DELIVERED,22.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,22.48,5,4,5,5,True
ORD-20251212-011,CUST-01192,ADDR-00082,2025-12-12,2025-12-12 17:36:18,17,DELIVERED,14.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,14.48,4,4,5,3,True
ORD-20251212-013,CUST-00338,ADDR-00042,2025-12-12,2025-12-12 19:47:58,19,DELIVERED,38.96,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,38.96,4,3,4,4,True
ORD-20251212-014,CUST-01410,ADDR-00129,2025-12-12,2025-12-12 12:00:11,12,DELIVERED,35.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,35.97,4,4,3,4,True
