driver_id,delivery_date,delivery_zone,deliveries_count,successful,failed,avg_duration_min,sla_pct,on_time_count,pickups_attempted,pickups_completed,total_stops,pickup_success_pct,year_month
DRV-00013,2025-12-22,ZONE-C,1,1.0,0.0,45.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00014,2025-12-22,ZONE-B,1,1.0,0.0,33.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00014,2025-12-22,ZONE-C,1,1.0,0.0,45.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00014,2025-12-22,ZONE-D,1,1.0,0.0,66.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00015,2025-12-22,ZONE-D,2,2.0,0.0,64.0,50.0,0.0,0,0.0,2.0,,2025-12
DRV-00015,2025-12-22,ZONE-A,1,1.0,0.0,20.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00015,2025-12-22,ZONE-B,1,1.0,0.0,47.0,0.0,0.0,0,0.0,1.0,,2025-12
DRV-00015,2025-12-22,ZONE-C,3,3.0,0.0,43.333333333333336,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00001,2025-12-23,ZONE-C,1,1.0,0.0,40.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00001,2025-12-23,ZONE-D,1,1.0,0.0,54.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00001,2025-12-23,ZONE-B,4,3.0,1.0,38.0,50.0,0.0,0,0.0,4.0,,2025-12
DRV-00002,2025-12-23,ZONE-C,1,1.0,0.0,42.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00002,2025-12-23,ZONE-A,2,2.0,0.0,24.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00002,2025-12-23,ZONE-D,1,1.0,0.0,57.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00003,2025-12-23,ZONE-A,3,3.0,0.0,21.0,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00003,2025-12-23,ZONE-B,2,2.0,0.0,31.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00004,2025-12-23,ZONE-C,2,2.0,0.0,39.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00004,2025-12-23,ZONE-D,1,1.0,0.0,59.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00004,2025-12-23,ZONE-B,3,3.0,0.0,36.666666666666664,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00005,2025-12-23,ZONE-A,3,3.0,0.0,25.666666666666668,66.7,0.0,0,0.0,3.0,,2025-12
DRV-00005,2025-12-23,ZONE-B,2,2.0,0.0,32.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00005,2025-12-23,ZONE-C,1,1.0,0.0,55.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00006,2025-12-23,ZONE-B,2,2.0,0.0,38.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00006,2025-12-23,ZONE-D,2,2.0,0.0,41.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00006,2025-12-23,ZONE-A,1,1.0,0.0,23.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00007,2025-12-23,ZONE-B,1,1.0,0.0,39.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00007,2025-12-23,ZONE-C,1,1.0,0.0,32.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00007,2025-12-23,ZONE-D,1,1.0,0.0,45.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00007,2025-12-23,ZONE-A,2,2.0,0.0,20.5,100.0,1.0,0,0.0,2.0,,2025-12
DRV-00008,2025-12-23,ZONE-D,1,1.0,0.0,74.0,0.0,0.0,0,0.0,1.0,,2025-12
DRV-00008,2025-12-23,ZONE-A,2,2.0,0.0,27.0,50.0,0.0,0,0.0,2.0,,2025-12
DRV-00008,2025-12-23,ZONE-C,4,4.0,0.0,47.0,100.0,0.0,0,0.0,4.0,,2025-12
DRV-00009,2025-12-23,ZONE-D,1,1.0,0.0,48.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00009,2025-12-23,ZONE-A,2,2.0,0.0,22.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00009,2025-12-23,ZONE-B,1,1.0,0.0,39.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00010,2025-12-23,ZONE-C,2,2.0,0.0,46.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00010,2025-12-23,ZONE-D,2,2.0,0.0,52.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00010,2025-12-23,ZONE-A,2,2.0,0.0,24.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00011,2025-12-23,ZONE-D,5,5.0,0.0,55.2,80.0,0.0,0,0.0,5.0,,2025-12
DRV-00011,2025-12-23,ZONE-A,1,1.0,0.0,29.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00011,2025-12-23,ZONE-C,1,1.0,0.0,54.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00011,2025-12-23,ZONE-B,1,1.0,0.0,49.0,0.0,0.0,0,0.0,1.0,,2025-12
DRV-00012,2025-12-23,ZONE-B,2,2.0,0.0,27.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00012,2025-12-23,ZONE-C,1,1.0,0.0,41.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00012,2025-12-23,ZONE-D,2,2.0,0.0,61.5,50.0,0.0,0,0.0,2.0,,2025-12
DRV-00013,2025-12-23,ZONE-B,4,4.0,0.0,31.25,100.0,0.0,0,0.0,4.0,,2025-12
DRV-00013,2025-12-23,ZONE-D,2,2.0,0.0,56.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00013,2025-12-23,ZONE-C,2,2.0,0.0,49.5,50.0,0.0,0,0.0,2.0,,2025-12
DRV-00013,2025-12-23,ZONE-A,1,1.0,0.0,29.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00014,2025-12-23,ZONE-C,1,1.0,0.0,51.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00014,2025-12-23,ZONE-B,2,2.0,0.0,39.5,50.0,0.0,0,0.0,2.0,,2025-12
DRV-00014,2025-12-23,ZONE-D,1,1.0,0.0,57.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00014,2025-12-23,ZONE-A,1,1.0,0.0,26.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00015,2025-12-23,ZONE-C,2,2.0,0.0,47.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00015,2025-12-23,ZONE-A,2,2.0,0.0,21.0,100.0,1.0,0,0.0,2.0,,2025-12
DRV-00015,2025-12-23,ZONE-D,4,4.0,0.0,43.0,100.0,0.0,0,0.0,4.0,,2025-12
DRV-00015,2025-12-23,ZONE-B,2,2.0,0.0,42.0,50.0,0.0,0,0.0,2.0,,2025-12
DRV-00001,2025-12-24,ZONE-D,3,3.0,0.0,45.0,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00001,2025-12-24,ZONE-A,3,3.0,0.0,21.0,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00001,2025-12-24,ZONE-B,2,2.0,0.0,34.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00001,2025-12-24,ZONE-C,1,0.0,1.0,,0.0,0.0,0,0.0,1.0,,2025-12
DRV-00002,2025-12-24,ZONE-B,6,6.0,0.0,31.5,83.3,0.0,0,0.0,6.0,,2025-12
DRV-00002,2025-12-24,ZONE-D,1,1.0,0.0,70.0,0.0,0.0,0,0.0,1.0,,2025-12
DRV-00003,2025-12-24,ZONE-B,1,1.0,0.0,33.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00003,2025-12-24,ZONE-A,1,1.0,0.0,26.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00003,2025-12-24,ZONE-D,2,2.0,0.0,47.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00003,2025-12-24,ZONE-C,2,2.0,0.0,37.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00004,2025-12-24,ZONE-C,1,1.0,0.0,44.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00004,2025-12-24,ZONE-A,3,3.0,0.0,24.0,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00004,2025-12-24,ZONE-B,1,1.0,0.0,25.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00005,2025-12-24,ZONE-B,3,3.0,0.0,26.333333333333332,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00006,2025-12-24,ZONE-A,2,2.0,0.0,23.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00006,2025-12-24,ZONE-C,1,1.0,0.0,34.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00006,2025-12-24,ZONE-B,3,3.0,0.0,33.666666666666664,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00007,2025-12-24,ZONE-B,3,3.0,0.0,46.333333333333336,66.7,0.0,0,0.0,3.0,,2025-12
DRV-00007,2025-12-24,ZONE-A,3,3.0,0.0,28.666666666666668,66.7,0.0,0,0.0,3.0,,2025-12
DRV-00007,2025-12-24,ZONE-D,1,1.0,0.0,74.0,0.0,0.0,0,0.0,1.0,,2025-12
DRV-00007,2025-12-24,ZONE-C,3,3.0,0.0,45.0,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00008,2025-12-24,ZONE-C,2,2.0,0.0,41.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00008,2025-12-24,ZONE-B,2,2.0,0.0,37.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00008,2025-12-24,ZONE-A,2,2.0,0.0,24.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00009,2025-12-24,ZONE-C,1,1.0,0.0,28.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00009,2025-12-24,ZONE-B,2,1.0,1.0,31.0,50.0,0.0,0,0.0,2.0,,2025-12
DRV-00009,2025-12-24,ZONE-D,1,1.0,0.0,66.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00009,2025-12-24,ZONE-A,4,4.0,0.0,22.75,100.0,0.0,0,0.0,4.0,,2025-12
DRV-00010,2025-12-24,ZONE-D,4,4.0,0.0,66.0,50.0,0.0,0,0.0,4.0,,2025-12
DRV-00010,2025-12-24,ZONE-A,2,2.0,0.0,23.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00010,2025-12-24,ZONE-B,4,4.0,0.0,42.25,75.0,0.0,0,0.0,4.0,,2025-12
DRV-00010,2025-12-24,ZONE-C,4,4.0,0.0,55.0,50.0,0.0,0,0.0,4.0,,2025-12
DRV-00011,2025-12-24,ZONE-B,5,5.0,0.0,38.0,80.0,0.0,0,0.0,5.0,,2025-12
DRV-00011,2025-12-24,ZONE-C,1,1.0,0.0,68.0,0.0,0.0,0,0.0,1.0,,2025-12
DRV-00011,2025-12-24,ZONE-D,2,2.0,0.0,53.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00011,2025-12-24,ZONE-A,5,5.0,0.0,23.0,100.0,0.0,0,0.0,5.0,,2025-12
DRV-00012,2025-12-24,ZONE-B,3,3.0,0.0,36.333333333333336,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00012,2025-12-24,ZONE-D,1,1.0,0.0,39.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00012,2025-12-24,ZONE-A,3,3.0,0.0,22.0,66.7,1.0,0,0.0,3.0,,2025-12
DRV-00013,2025-12-24,ZONE-A,2,2.0,0.0,23.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00013,2025-12-24,ZONE-B,3,3.0,0.0,35.333333333333336,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00013,2025-12-24,ZONE-C,2,2.0,0.0,38.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00014,2025-12-24,ZONE-C,2,2.0,0.0,51.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00014,2025-12-24,ZONE-A,3,3.0,0.0,22.0,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00014,2025-12-24,ZONE-B,2,1.0,1.0,25.0,50.0,0.0,0,0.0,2.0,,2025-12
DRV-00014,2025-12-24,ZONE-D,1,1.0,0.0,62.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00015,2025-12-24,ZONE-D,1,1.0,0.0,58.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00015,2025-12-24,ZONE-A,2,2.0,0.0,23.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00015,2025-12-24,ZONE-C,2,2.0,0.0,50.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00015,2025-12-24,ZONE-B,4,4.0,0.0,33.5,100.0,0.0,0,0.0,4.0,,2025-12
DRV-00001,2025-12-25,ZONE-C,1,1.0,0.0,44.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00001,2025-12-25,ZONE-D,2,2.0,0.0,53.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00001,2025-12-25,ZONE-A,5,5.0,0.0,27.2,80.0,0.0,0,0.0,5.0,,2025-12
DRV-00001,2025-12-25,ZONE-B,1,1.0,0.0,24.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00002,2025-12-25,ZONE-C,1,1.0,0.0,37.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00002,2025-12-25,ZONE-B,2,2.0,0.0,34.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00002,2025-12-25,ZONE-A,4,4.0,0.0,27.5,75.0,0.0,0,0.0,4.0,,2025-12
DRV-00003,2025-12-25,ZONE-B,2,2.0,0.0,24.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00003,2025-12-25,ZONE-C,4,4.0,0.0,50.75,100.0,0.0,0,0.0,4.0,,2025-12
DRV-00003,2025-12-25,ZONE-A,4,4.0,0.0,23.5,100.0,0.0,0,0.0,4.0,,2025-12
DRV-00004,2025-12-25,ZONE-C,2,2.0,0.0,46.5,50.0,0.0,0,0.0,2.0,,2025-12
DRV-00004,2025-12-25,ZONE-D,1,1.0,0.0,62.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00004,2025-12-25,ZONE-B,4,4.0,0.0,36.5,100.0,0.0,0,0.0,4.0,,2025-12
DRV-00005,2025-12-25,ZONE-A,4,4.0,0.0,28.5,75.0,0.0,0,0.0,4.0,,2025-12
DRV-00005,2025-12-25,ZONE-D,3,3.0,0.0,46.333333333333336,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00005,2025-12-25,ZONE-C,1,1.0,0.0,46.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00005,2025-12-25,ZONE-B,4,4.0,0.0,27.25,100.0,0.0,0,0.0,4.0,,2025-12
DRV-00006,2025-12-25,ZONE-B,4,4.0,0.0,39.25,75.0,0.0,0,0.0,4.0,,2025-12
DRV-00006,2025-12-25,ZONE-A,1,1.0,0.0,19.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00006,2025-12-25,ZONE-C,2,2.0,0.0,39.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00007,2025-12-25,ZONE-C,2,2.0,0.0,47.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00007,2025-12-25,ZONE-B,2,2.0,0.0,21.5,100.0,1.0,0,0.0,2.0,,2025-12
DRV-00007,2025-12-25,ZONE-D,1,0.0,1.0,,0.0,0.0,0,0.0,1.0,,2025-12
DRV-00008,2025-12-25,ZONE-B,1,1.0,0.0,38.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00008,2025-12-25,ZONE-A,1,1.0,0.0,29.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00008,2025-12-25,ZONE-D,1,1.0,0.0,58.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00008,2025-12-25,ZONE-C,2,2.0,0.0,48.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00009,2025-12-25,ZONE-C,3,3.0,0.0,48.666666666666664,66.7,0.0,0,0.0,3.0,,2025-12
DRV-00009,2025-12-25,ZONE-B,1,1.0,0.0,38.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00009,2025-12-25,ZONE-D,2,2.0,0.0,50.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00009,2025-12-25,ZONE-A,2,2.0,0.0,21.5,100.0,1.0,0,0.0,2.0,,2025-12
DRV-00010,2025-12-25,ZONE-A,1,1.0,0.0,30.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00010,2025-12-25,ZONE-D,2,2.0,0.0,42.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00010,2025-12-25,ZONE-B,3,3.0,0.0,34.333333333333336,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00011,2025-12-25,ZONE-B,2,2.0,0.0,34.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00011,2025-12-25,ZONE-A,5,5.0,0.0,28.8,60.0,0.0,0,0.0,5.0,,2025-12
DRV-00011,2025-12-25,ZONE-C,1,1.0,0.0,56.0,0.0,0.0,0,0.0,1.0,,2025-12
DRV-00011,2025-12-25,ZONE-D,1,1.0,0.0,22.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00012,2025-12-25,ZONE-C,3,3.0,0.0,48.333333333333336,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00012,2025-12-25,ZONE-B,5,4.0,1.0,31.25,80.0,0.0,0,0.0,5.0,,2025-12
DRV-00012,2025-12-25,ZONE-D,1,1.0,0.0,42.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00012,2025-12-25,ZONE-A,3,3.0,0.0,26.666666666666668,66.7,0.0,0,0.0,3.0,,2025-12
DRV-00013,2025-12-25,ZONE-B,1,1.0,0.0,31.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00013,2025-12-25,ZONE-D,1,1.0,0.0,43.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00013,2025-12-25,ZONE-A,1,1.0,0.0,31.0,0.0,0.0,0,0.0,1.0,,2025-12
DRV-00014,2025-12-25,ZONE-C,4,4.0,0.0,44.25,100.0,0.0,0,0.0,4.0,,2025-12
DRV-00014,2025-12-25,ZONE-A,4,4.0,0.0,23.5,100.0,0.0,0,0.0,4.0,,2025-12
DRV-00014,2025-12-25,ZONE-B,2,2.0,0.0,39.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00015,2025-12-25,ZONE-B,1,1.0,0.0,30.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00015,2025-12-25,ZONE-A,2,2.0,0.0,28.0,50.0,0.0,0,0.0,2.0,,2025-12
DRV-00015,2025-12-25,ZONE-D,1,1.0,0.0,62.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00015,2025-12-25,ZONE-C,2,2.0,0.0,45.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00001,2025-12-26,ZONE-B,1,1.0,0.0,27.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00001,2025-12-26,ZONE-A,2,2.0,0.0,25.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00001,2025-12-26,ZONE-D,1,1.0,0.0,35.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00001,2025-12-26,ZONE-C,3,3.0,0.0,29.666666666666668,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00002,2025-12-26,ZONE-C,2,2.0,0.0,51.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00002,2025-12-26,ZONE-A,4,4.0,0.0,21.0,100.0,1.0,0,0.0,4.0,,2025-12
DRV-00003,2025-12-26,ZONE-C,1,1.0,0.0,46.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00003,2025-12-26,ZONE-A,2,2.0,0.0,26.0,50.0,0.0,0,0.0,2.0,,2025-12
DRV-00003,2025-12-26,ZONE-B,3,3.0,0.0,30.333333333333332,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00003,2025-12-26,ZONE-D,3,3.0,0.0,54.333333333333336,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00004,2025-12-26,ZONE-C,2,2.0,0.0,48.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00004,2025-12-26,ZONE-B,3,3.0,0.0,35.666666666666664,66.7,0.0,0,0.0,3.0,,2025-12
DRV-00004,2025-12-26,ZONE-A,3,3.0,0.0,27.666666666666668,66.7,0.0,0,0.0,3.0,,2025-12
DRV-00005,2025-12-26,ZONE-A,4,4.0,0.0,25.0,100.0,0.0,0,0.0,4.0,,2025-12
DRV-00005,2025-12-26,ZONE-D,2,2.0,0.0,52.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00005,2025-12-26,ZONE-B,3,2.0,1.0,38.0,66.7,0.0,0,0.0,3.0,,2025-12
DRV-00005,2025-12-26,ZONE-C,1,1.0,0.0,60.0,0.0,0.0,0,0.0,1.0,,2025-12
DRV-00006,2025-12-26,ZONE-C,4,4.0,0.0,43.0,100.0,0.0,0,0.0,4.0,,2025-12
DRV-00006,2025-12-26,ZONE-D,2,2.0,0.0,61.5,50.0,0.0,0,0.0,2.0,,2025-12
DRV-00006,2025-12-26,ZONE-B,3,3.0,0.0,35.333333333333336,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00006,2025-12-26,ZONE-A,4,4.0,0.0,26.5,75.0,0.0,0,0.0,4.0,,2025-12
DRV-00007,2025-12-26,ZONE-B,5,5.0,0.0,31.4,100.0,0.0,0,0.0,5.0,,2025-12
DRV-00007,2025-12-26,ZONE-D,1,0.0,1.0,,0.0,0.0,0,0.0,1.0,,2025-12
DRV-00007,2025-12-26,ZONE-A,3,3.0,0.0,27.0,66.7,0.0,0,0.0,3.0,,2025-12
DRV-00007,2025-12-26,ZONE-C,2,2.0,0.0,52.5,50.0,0.0,0,0.0,2.0,,2025-12
DRV-00008,2025-12-26,ZONE-C,4,4.0,0.0,44.0,75.0,0.0,0,0.0,4.0,,2025-12
DRV-00008,2025-12-26,ZONE-B,3,3.0,0.0,28.666666666666668,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00008,2025-12-26,ZONE-A,2,2.0,0.0,22.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00008,2025-12-26,ZONE-D,2,2.0,0.0,62.5,50.0,0.0,0,0.0,2.0,,2025-12
DRV-00009,2025-12-26,ZONE-C,1,1.0,0.0,24.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00009,2025-12-26,ZONE-B,3,3.0,0.0,37.0,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00009,2025-12-26,ZONE-A,2,2.0,0.0,29.0,50.0,0.0,0,0.0,2.0,,2025-12
DRV-00010,2025-12-26,ZONE-D,2,2.0,0.0,49.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00010,2025-12-26,ZONE-A,7,7.0,0.0,23.571428571428573,100.0,0.0,0,0.0,7.0,,2025-12
DRV-00010,2025-12-26,ZONE-B,2,2.0,0.0,42.0,50.0,0.0,0,0.0,2.0,,2025-12
DRV-00010,2025-12-26,ZONE-C,4,4.0,0.0,40.0,100.0,0.0,0,0.0,4.0,,2025-12
DRV-00011,2025-12-26,ZONE-C,2,2.0,0.0,45.0,50.0,0.0,0,0.0,2.0,,2025-12
DRV-00011,2025-12-26,ZONE-B,1,1.0,0.0,47.0,0.0,0.0,0,0.0,1.0,,2025-12
DRV-00011,2025-12-26,ZONE-D,1,1.0,0.0,60.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00011,2025-12-26,ZONE-A,2,1.0,1.0,28.0,50.0,0.0,0,0.0,2.0,,2025-12
DRV-00012,2025-12-26,ZONE-C,3,3.0,0.0,36.0,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00012,2025-12-26,ZONE-B,3,3.0,0.0,32.333333333333336,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00012,2025-12-26,ZONE-D,1,1.0,0.0,48.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00012,2025-12-26,ZONE-A,3,3.0,0.0,30.666666666666668,66.7,0.0,0,0.0,3.0,,2025-12
DRV-00013,2025-12-26,ZONE-A,2,2.0,0.0,25.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00013,2025-12-26,ZONE-D,1,1.0,0.0,41.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00013,2025-12-26,ZONE-C,3,3.0,0.0,34.0,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00014,2025-12-26,ZONE-C,7,7.0,0.0,47.857142857142854,100.0,0.0,0,0.0,7.0,,2025-12
DRV-00014,2025-12-26,ZONE-B,2,2.0,0.0,27.0,100.0,1.0,0,0.0,2.0,,2025-12
DRV-00014,2025-12-26,ZONE-A,5,5.0,0.0,23.0,100.0,0.0,0,0.0,5.0,,2025-12
DRV-00014,2025-12-26,ZONE-D,4,4.0,0.0,60.5,50.0,0.0,0,0.0,4.0,,2025-12
DRV-00015,2025-12-26,ZONE-B,2,2.0,0.0,33.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00015,2025-12-26,ZONE-A,2,2.0,0.0,23.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00015,2025-12-26,ZONE-D,1,1.0,0.0,51.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00015,2025-12-26,ZONE-C,1,1.0,0.0,35.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00001,2025-12-27,ZONE-C,2,2.0,0.0,48.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00001,2025-12-27,ZONE-A,3,3.0,0.0,25.333333333333332,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00001,2025-12-27,ZONE-B,2,2.0,0.0,28.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00002,2025-12-27,ZONE-A,2,2.0,0.0,26.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00002,2025-12-27,ZONE-D,1,1.0,0.0,54.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00002,2025-12-27,ZONE-C,2,2.0,0.0,42.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00003,2025-12-27,ZONE-A,3,3.0,0.0,27.333333333333332,100.0,0.0,0,0.0,3.0,,2025-12
DRV-00003,2025-12-27,ZONE-D,2,2.0,0.0,46.0,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00003,2025-12-27,ZONE-B,1,1.0,0.0,23.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00004,2025-12-27,ZONE-A,1,1.0,0.0,20.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00004,2025-12-27,ZONE-B,2,2.0,0.0,35.5,100.0,0.0,0,0.0,2.0,,2025-12
DRV-00005,2025-12-27,ZONE-A,4,3.0,1.0,32.333333333333336,25.0,0.0,0,0.0,4.0,,2025-12
DRV-00005,2025-12-27,ZONE-B,2,2.0,0.0,36.5,50.0,0.0,0,0.0,2.0,,2025-12
DRV-00005,2025-12-27,ZONE-C,1,1.0,0.0,54.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00006,2025-12-27,ZONE-D,1,1.0,0.0,81.0,0.0,0.0,0,0.0,1.0,,2025-12
DRV-00006,2025-12-27,ZONE-C,1,1.0,0.0,51.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00007,2025-12-27,ZONE-A,1,1.0,0.0,30.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00008,2025-12-27,ZONE-A,2,2.0,0.0,23.5,50.0,1.0,0,0.0,2.0,,2025-12
DRV-00008,2025-12-27,ZONE-D,1,1.0,0.0,55.0,100.0,0.0,0,0.0,1.0,,2025-12
DRV-00008,2025-12-27,ZONE-B,1,1.0,0.0,26.0,100.0,0.0,0,0.0,1.0,,2025-12
