delivery_id,order_id,driver_id,address_id,delivery_zone,delivery_status,scheduled_time,actual_departure,actual_delivery,delivery_duration_min,failure_reason,is_on_time,minutes_vs_schedule,zone_sla_minutes,met_zone_sla,delivery_date
DEL-20251217-087,ORD-20251217-087,DRV-00007,ADDR-00283,ZONE-A,DELIVERED,2025-12-17 15:16:53,2025-12-17 15:16:53,2025-12-17 15:41:53,25,,False,25,30,True,2025-12-17
DEL-20251217-088,ORD-20251217-088,DRV-00007,ADDR-00235,ZONE-A,DELIVERED,2025-12-17 11:34:52,2025-12-17 11:34:52,2025-12-17 12:00:52,26,,False,26,30,True,2025-12-17
DEL-20251217-089,ORD-20251217-089,DRV-00002,ADDR-00047,ZONE-A,DELIVERED,2025-12-17 20:43:14,2025-12-17 20:43:14,2025-12-17 21:07:14,24,,False,24,30,True,2025-12-17
DEL-20251217-090,ORD-20251217-090,DRV-00012,ADDR-00009,ZONE-A,DELIVERED,2025-12-17 21:01:54,2025-12-17 21:01:54,2025-12-17 21:27:54,26,,False,26,30,True,2025-12-17
DEL-20251217-091,ORD-20251217-091,DRV-00009,ADDR-00048,ZONE-B,DELIVERED,2025-12-17 14:53:36,2025-12-17 14:53:36,2025-12-17 15:22:36,29,,False,29,43,True,2025-12-17
DEL-20251217-092,ORD-20251217-092,DRV-00007,ADDR-00244,ZONE-C,DELIVERED,2025-12-17 17:27:10,2025-12-17 17:27:10,2025-12-17 18:05:10,38,,False,38,55,True,2025-12-17
DEL-20251217-093,ORD-20251217-093,DRV-00014,ADDR-00053,ZONE-C,DELIVERED,2025-12-17 16:43:00,2025-12-17 16:43:00,2025-12-17 17:40:00,57,,False,57,55,False,2025-12-17
DEL-20251217-094,ORD-20251217-094,DRV-00003,ADDR-00037,ZONE-A,DELIVERED,2025-12-17 12:20:26,2025-12-17 12:20:26,2025-12-17 12:38:26,18,,False,18,30,True,2025-12-17
DEL-20251217-095,ORD-20251217-095,DRV-00001,ADDR-00041,ZONE-A,DELIVERED,2025-12-17 11:22:05,2025-12-17 11:22:05,2025-12-17 11:49:05,27,,False,27,30,True,2025-12-17
DEL-20251217-096,ORD-20251217-096,DRV-00010,ADDR-00241,ZONE-B,DELIVERED,2025-12-17 13:22:41,2025-12-17 13:22:41,2025-12-17 13:50:41,28,,False,28,43,True,2025-12-17
DEL-20251217-097,ORD-20251217-097,DRV-00002,ADDR-00101,ZONE-C,DELIVERED,2025-12-17 17:28:41,2025-12-17 17:28:41,2025-12-17 18:14:41,46,,False,46,55,True,2025-12-17
DEL-20251217-098,ORD-20251217-098,DRV-00007,ADDR-00060,ZONE-C,DELIVERED,2025-12-17 17:26:11,2025-12-17 17:26:11,2025-12-17 18:28:11,62,,False,62,55,False,2025-12-17
DEL-20251217-099,ORD-20251217-099,DRV-00015,ADDR-00350,ZONE-B,DELIVERED,2025-12-17 14:36:21,2025-12-17 14:36:21,2025-12-17 15:08:21,32,,False,32,43,True,2025-12-17
DEL-20251217-100,ORD-20251217-100,DRV-00003,ADDR-00106,ZONE-C,DELIVERED,2025-12-17 07:33:53,2025-12-17 07:33:53,2025-12-17 08:16:53,43,,False,43,55,True,2025-12-17
DEL-20251217-101,ORD-20251217-101,DRV-00006,ADDR-00217,ZONE-B,DELIVERED,2025-12-17 12:55:02,2025-12-17 12:55:02,2025-12-17 13:30:02,35,,False,35,43,True,2025-12-17
DEL-20251217-102,ORD-20251217-102,DRV-00011,ADDR-00087,ZONE-C,DELIVERED,2025-12-17 18:26:38,2025-12-17 18:26:38,2025-12-17 19:17:38,51,,False,51,55,True,2025-12-17
DEL-20251217-103,ORD-20251217-103,DRV-00010,ADDR-00139,ZONE-D,DELIVERED,2025-12-17 12:33:10,2025-12-17 12:33:10,2025-12-17 13:36:10,63,,False,63,67,True,2025-12-17
DEL-20251217-104,ORD-20251217-104,DRV-00003,ADDR-00273,ZONE-C,DELIVERED,2025-12-17 18:23:44,2025-12-17 18:23:44,2025-12-17 19:09:44,46,,False,46,55,True,2025-12-17
DEL-20251217-105,ORD-20251217-105,DRV-00001,ADDR-00348,ZONE-A,DELIVERED,2025-12-17 14:51:50,2025-12-17 14:51:50,2025-12-17 15:06:50,15,,True,15,30,True,2025-12-17
DEL-20251217-106,ORD-20251217-106,DRV-00009,ADDR-00336,ZONE-A,DELIVERED,2025-12-17 21:21:46,2025-12-17 21:21:46,2025-12-17 21:45:46,24,,False,24,30,True,2025-12-17
DEL-20251217-107,ORD-20251217-107,DRV-00015,ADDR-00314,ZONE-A,DELIVERED,2025-12-17 09:33:28,2025-12-17 09:33:28,2025-12-17 09:50:28,17,,False,17,30,True,2025-12-17
DEL-20251217-108,ORD-20251217-108,DRV-00009,ADDR-00079,ZONE-A,DELIVERED,2025-12-17 17:20:41,2025-12-17 17:20:41,2025-12-17 17:48:41,28,,False,28,30,True,2025-12-17
DEL-20251217-109,ORD-20251217-109,DRV-00009,ADDR-00319,ZONE-A,DELIVERED,2025-12-17 15:08:29,2025-12-17 15:08:29,2025-12-17 15:42:29,34,,False,34,30,False,2025-12-17
DEL-20251217-110,ORD-20251217-110,DRV-00003,ADDR-00342,ZONE-B,DELIVERED,2025-12-17 11:06:56,2025-12-17 11:06:56,2025-12-17 11:39:56,33,,False,33,43,True,2025-12-17
DEL-20251217-111,ORD-20251217-111,DRV-00008,ADDR-00464,ZONE-D,DELIVERED,2025-12-17 17:28:03,2025-12-17 17:28:03,2025-12-17 18:34:03,66,,False,66,67,True,2025-12-17
DEL-20251217-112,ORD-20251217-112,DRV-00002,ADDR-00320,ZONE-C,DELIVERED,2025-12-17 21:25:31,2025-12-17 21:25:31,2025-12-17 21:59:31,34,,False,34,55,True,2025-12-17
DEL-20251217-113,ORD-20251217-113,DRV-00005,ADDR-00080,ZONE-C,DELIVERED,2025-12-17 21:07:13,2025-12-17 21:07:13,2025-12-17 22:05:13,58,,False,58,55,False,2025-12-17
DEL-20251217-114,ORD-20251217-114,DRV-00005,ADDR-00082,ZONE-C,DELIVERED,2025-12-17 10:56:04,2025-12-17 10:56:04,2025-12-17 11:45:04,49,,False,49,55,True,2025-12-17
DEL-20251217-115,ORD-20251217-115,DRV-00011,ADDR-00376,ZONE-C,DELIVERED,2025-12-17 11:12:10,2025-12-17 11:12:10,2025-12-17 11:57:10,45,,False,45,55,True,2025-12-17
DEL-20251217-116,ORD-20251217-116,DRV-00010,ADDR-00410,ZONE-C,DELIVERED,2025-12-17 13:15:17,2025-12-17 13:15:17,2025-12-17 14:14:17,59,,False,59,55,False,2025-12-17
DEL-20251217-117,ORD-20251217-117,DRV-00007,ADDR-00321,ZONE-A,DELIVERED,2025-12-17 12:33:27,2025-12-17 12:33:27,2025-12-17 12:48:27,15,,True,15,30,True,2025-12-17
DEL-20251217-118,ORD-20251217-118,DRV-00015,ADDR-00287,ZONE-A,DELIVERED,2025-12-17 16:10:43,2025-12-17 16:10:43,2025-12-17 16:41:43,31,,False,31,30,False,2025-12-17
DEL-20251217-119,ORD-20251217-119,DRV-00008,ADDR-00260,ZONE-B,DELIVERED,2025-12-17 18:14:33,2025-12-17 18:14:33,2025-12-17 18:52:33,38,,False,38,43,True,2025-12-17
DEL-20251217-120,ORD-20251217-120,DRV-00007,ADDR-00272,ZONE-B,DELIVERED,2025-12-17 07:23:23,2025-12-17 07:23:23,2025-12-17 07:41:23,18,,False,18,43,True,2025-12-17
DEL-20251218-001,ORD-20251218-001,DRV-00004,ADDR-00284,ZONE-A,DELIVERED,2025-12-18 08:56:43,2025-12-18 08:56:43,2025-12-18 09:11:43,15,,True,15,30,True,2025-12-18
DEL-20251218-002,ORD-20251218-002,DRV-00003,ADDR-00267,ZONE-C,DELIVERED,2025-12-18 15:41:30,2025-12-18 15:41:30,2025-12-18 16:32:30,51,,False,51,55,True,2025-12-18
DEL-20251218-003,ORD-20251218-003,DRV-00008,ADDR-00145,ZONE-D,DELIVERED,2025-12-18 11:58:40,2025-12-18 11:58:40,2025-12-18 12:47:40,49,,False,49,67,True,2025-12-18
DEL-20251218-004,ORD-20251218-004,DRV-00008,ADDR-00005,ZONE-A,DELIVERED,2025-12-18 19:09:47,2025-12-18 19:09:47,2025-12-18 19:39:47,30,,False,30,30,True,2025-12-18
DEL-20251218-005,ORD-20251218-005,DRV-00008,ADDR-00320,ZONE-C,DELIVERED,2025-12-18 13:37:45,2025-12-18 13:37:45,2025-12-18 14:12:45,35,,False,35,55,True,2025-12-18
DEL-20251218-006,ORD-20251218-006,DRV-00011,ADDR-00429,ZONE-B,DELIVERED,2025-12-18 18:09:45,2025-12-18 18:09:45,2025-12-18 18:41:45,32,,False,32,43,True,2025-12-18
DEL-20251218-007,ORD-20251218-007,DRV-00008,ADDR-00134,ZONE-B,DELIVERED,2025-12-18 19:20:50,2025-12-18 19:20:50,2025-12-18 19:55:50,35,,False,35,43,True,2025-12-18
DEL-20251218-008,ORD-20251218-008,DRV-00004,ADDR-00120,ZONE-B,DELIVERED,2025-12-18 11:08:59,2025-12-18 11:08:59,2025-12-18 11:37:59,29,,False,29,43,True,2025-12-18
DEL-20251218-009,ORD-20251218-009,DRV-00010,ADDR-00061,ZONE-C,DELIVERED,2025-12-18 17:47:37,2025-12-18 17:47:37,2025-12-18 18:42:37,55,,False,55,55,True,2025-12-18
DEL-20251218-010,ORD-20251218-010,DRV-00010,ADDR-00399,ZONE-B,DELIVERED,2025-12-18 08:33:21,2025-12-18 08:33:21,2025-12-18 09:14:21,41,,False,41,43,True,2025-12-18
DEL-20251218-011,ORD-20251218-011,DRV-00005,ADDR-00075,ZONE-A,DELIVERED,2025-12-18 17:45:47,2025-12-18 17:45:47,2025-12-18 18:17:47,32,,False,32,30,False,2025-12-18
DEL-20251218-012,ORD-20251218-012,DRV-00013,ADDR-00228,ZONE-C,DELIVERED,2025-12-18 19:36:29,2025-12-18 19:36:29,2025-12-18 20:39:29,63,,False,63,55,False,2025-12-18
DEL-20251218-013,ORD-20251218-013,DRV-00006,ADDR-00345,ZONE-B,DELIVERED,2025-12-18 23:30:31,2025-12-18 23:30:31,2025-12-19 00:08:31,38,,False,38,43,True,2025-12-18
DEL-20251218-014,ORD-20251218-014,DRV-00006,ADDR-00430,ZONE-A,DELIVERED,2025-12-18 18:32:18,2025-12-18 18:32:18,2025-12-18 18:59:18,27,,False,27,30,True,2025-12-18
DEL-20251218-015,ORD-20251218-015,DRV-00015,ADDR-00249,ZONE-C,DELIVERED,2025-12-18 18:54:13,2025-12-18 18:54:13,2025-12-18 19:40:13,46,,False,46,55,True,2025-12-18
DEL-20251218-016,ORD-20251218-016,DRV-00007,ADDR-00339,ZONE-B,DELIVERED,2025-12-18 12:59:03,2025-12-18 12:59:03,2025-12-18 13:38:03,39,,False,39,43,True,2025-12-18
DEL-20251218-017,ORD-20251218-017,DRV-00013,ADDR-00282,ZONE-C,DELIVERED,2025-12-18 15:18:51,2025-12-18 15:18:51,2025-12-18 15:48:51,30,,False,30,55,True,2025-12-18
DEL-20251218-018,ORD-20251218-018,DRV-00002,ADDR-00249,ZONE-C,DELIVERED,2025-12-18 08:44:08,2025-12-18 08:44:08,2025-12-18 09:39:08,55,,False,55,55,True,2025-12-18
DEL-20251218-019,ORD-20251218-019,DRV-00002,ADDR-00371,ZONE-A,DELIVERED,2025-12-18 19:16:24,2025-12-18 19:16:24,2025-12-18 19:44:24,28,,False,28,30,True,2025-12-18
DEL-20251218-020,ORD-20251218-020,DRV-00015,ADDR-00253,ZONE-C,DELIVERED,2025-12-18 13:40:09,2025-12-18 13:40:09,2025-12-18 14:21:09,41,,False,41,55,True,2025-12-18
DEL-20251218-021,ORD-20251218-021,DRV-00005,ADDR-00444,ZONE-D,DELIVERED,2025-12-18 13:56:22,2025-12-18 13:56:22,2025-12-18 14:44:22,48,,False,48,67,True,2025-12-18
DEL-20251218-022,ORD-20251218-022,DRV-00003,ADDR-00122,ZONE-A,DELIVERED,2025-12-18 17:38:32,2025-12-18 17:38:32,2025-12-18 18:11:32,33,,False,33,30,False,2025-12-18
DEL-20251218-023,ORD-20251218-023,DRV-00008,ADDR-00475,ZONE-C,DELIVERED,2025-12-18 19:45:44,2025-12-18 19:45:44,2025-12-18 20:22:44,37,,False,37,55,True,2025-12-18
DEL-20251218-024,ORD-20251218-024,DRV-00015,ADDR-00244,ZONE-C,DELIVERED,2025-12-18 13:31:40,2025-12-18 13:31:40,2025-12-18 14:10:40,39,,False,39,55,True,2025-12-18
DEL-20251218-025,ORD-20251218-025,DRV-00008,ADDR-00274,ZONE-D,DELIVERED,2025-12-18 10:43:49,2025-12-18 10:43:49,2025-12-18 11:31:49,48,,False,48,67,True,2025-12-18
DEL-20251218-026,ORD-20251218-026,DRV-00013,ADDR-00434,ZONE-A,DELIVERED,2025-12-18 11:57:53,2025-12-18 11:57:53,2025-12-18 12:16:53,19,,False,19,30,True,2025-12-18
DEL-20251218-027,ORD-20251218-027,DRV-00006,ADDR-00196,ZONE-B,DELIVERED,2025-12-18 19:32:36,2025-12-18 19:32:36,2025-12-18 20:16:36,44,,False,44,43,False,2025-12-18
DEL-20251218-028,ORD-20251218-028,DRV-00009,ADDR-00369,ZONE-B,DELIVERED,2025-12-18 17:13:49,2025-12-18 17:13:49,2025-12-18 17:51:49,38,,False,38,43,True,2025-12-18
DEL-20251218-029,ORD-20251218-029,DRV-00015,ADDR-00405,ZONE-D,DELIVERED,2025-12-18 08:00:01,2025-12-18 08:00:01,2025-12-18 08:32:01,32,,False,32,67,True,2025-12-18
DEL-20251218-030,ORD-20251218-030,DRV-00001,ADDR-00053,ZONE-C,DELIVERED,2025-12-18 12:56:30,2025-12-18 12:56:30,2025-12-18 13:58:30,62,,False,62,55,False,2025-12-18
DEL-20251218-031,ORD-20251218-031,DRV-00010,ADDR-00102,ZONE-A,DELIVERED,2025-12-18 13:31:57,2025-12-18 13:31:57,2025-12-18 14:07:57,36,,False,36,30,False,2025-12-18
DEL-20251218-032,ORD-20251218-032,DRV-00002,ADDR-00023,ZONE-D,DELIVERED,2025-12-18 19:29:54,2025-12-18 19:29:54,2025-12-18 20:30:54,61,,False,61,67,True,2025-12-18
DEL-20251218-033,ORD-20251218-033,DRV-00009,ADDR-00267,ZONE-C,DELIVERED,2025-12-18 17:51:20,2025-12-18 17:51:20,2025-12-18 18:46:20,55,,False,55,55,True,2025-12-18
DEL-20251218-034,ORD-20251218-034,DRV-00012,ADDR-00249,ZONE-C,DELIVERED,2025-12-18 19:30:40,2025-12-18 19:30:40,2025-12-18 20:14:40,44,,False,44,55,True,2025-12-18
DEL-20251218-035,ORD-20251218-035,DRV-00015,ADDR-00444,ZONE-D,DELIVERED,2025-12-18 12:01:22,2025-12-18 12:01:22,2025-12-18 12:38:22,37,,False,37,67,True,2025-12-18
DEL-20251218-036,ORD-20251218-036,DRV-00010,ADDR-00487,ZONE-A,DELIVERED,2025-12-18 14:59:15,2025-12-18 14:59:15,2025-12-18 15:19:15,20,,False,20,30,True,2025-12-18
DEL-20251218-037,ORD-20251218-037,DRV-00015,ADDR-00194,ZONE-B,DELIVERED,2025-12-18 13:11:08,2025-12-18 13:11:08,2025-12-18 13:45:08,34,,False,34,43,True,2025-12-18
DEL-20251218-038,ORD-20251218-038,DRV-00002,ADDR-00492,ZONE-C,DELIVERED,2025-12-18 09:58:49,2025-12-18 09:58:49,2025-12-18 10:26:49,28,,False,28,55,True,2025-12-18
DEL-20251218-039,ORD-20251218-039,DRV-00013,ADDR-00076,ZONE-D,DELIVERED,2025-12-18 15:06:03,2025-12-18 15:06:03,2025-12-18 16:03:03,57,,False,57,67,True,2025-12-18
DEL-20251218-040,ORD-20251218-040,DRV-00004,ADDR-00270,ZONE-B,DELIVERED,2025-12-18 07:35:57,2025-12-18 07:35:57,2025-12-18 08:05:57,30,,False,30,43,True,2025-12-18
DEL-20251218-041,ORD-20251218-041,DRV-00013,ADDR-00306,ZONE-C,DELIVERED,2025-12-18 10:04:28,2025-12-18 10:04:28,2025-12-18 10:57:28,53,,False,53,55,True,2025-12-18
DEL-20251218-042,ORD-20251218-042,DRV-00011,ADDR-00091,ZONE-A,DELIVERED,2025-12-18 12:04:36,2025-12-18 12:04:36,2025-12-18 12:35:36,31,,False,31,30,False,2025-12-18
DEL-20251218-043,ORD-20251218-043,DRV-00012,ADDR-00390,ZONE-A,DELIVERED,2025-12-18 17:41:47,2025-12-18 17:41:47,2025-12-18 17:59:47,18,,False,18,30,True,2025-12-18
DEL-20251218-044,ORD-20251218-044,DRV-00012,ADDR-00247,ZONE-C,DELIVERED,2025-12-18 12:05:41,2025-12-18 12:05:41,2025-12-18 12:52:41,47,,False,47,55,True,2025-12-18
DEL-20251218-045,ORD-20251218-045,DRV-00004,ADDR-00208,ZONE-D,DELIVERED,2025-12-18 08:15:51,2025-12-18 08:15:51,2025-12-18 09:03:51,48,,False,48,67,True,2025-12-18
DEL-20251218-046,ORD-20251218-046,DRV-00006,ADDR-00133,ZONE-C,DELIVERED,2025-12-18 11:56:04,2025-12-18 11:56:04,2025-12-18 12:34:04,38,,False,38,55,True,2025-12-18
DEL-20251218-047,ORD-20251218-047,DRV-00001,ADDR-00077,ZONE-A,DELIVERED,2025-12-18 08:15:48,2025-12-18 08:15:48,2025-12-18 08:38:48,23,,False,23,30,True,2025-12-18
DEL-20251218-048,ORD-20251218-048,DRV-00006,ADDR-00206,ZONE-C,DELIVERED,2025-12-18 16:58:25,2025-12-18 16:58:25,2025-12-18 17:45:25,47,,False,47,55,True,2025-12-18
DEL-20251218-049,ORD-20251218-049,DRV-00010,ADDR-00308,ZONE-A,DELIVERED,2025-12-18 22:38:45,2025-12-18 22:38:45,2025-12-18 23:04:45,26,,False,26,30,True,2025-12-18
DEL-20251218-050,ORD-20251218-050,DRV-00007,ADDR-00137,ZONE-B,DELIVERED,2025-12-18 21:44:00,2025-12-18 21:44:00,2025-12-18 22:14:00,30,,False,30,43,True,2025-12-18
DEL-20251218-051,ORD-20251218-051,DRV-00013,ADDR-00168,ZONE-B,DELIVERED,2025-12-18 21:12:39,2025-12-18 21:12:39,2025-12-18 21:46:39,34,,False,34,43,True,2025-12-18
DEL-20251218-052,ORD-20251218-052,DRV-00006,ADDR-00284,ZONE-A,DELIVERED,2025-12-18 15:16:17,2025-12-18 15:16:17,2025-12-18 15:31:17,15,,True,15,30,True,2025-12-18
DEL-20251218-053,ORD-20251218-053,DRV-00003,ADDR-00172,ZONE-B,DELIVERED,2025-12-18 12:46:48,2025-12-18 12:46:48,2025-12-18 13:34:48,48,,False,48,43,False,2025-12-18
DEL-20251218-054,ORD-20251218-054,DRV-00010,ADDR-00084,ZONE-D,DELIVERED,2025-12-18 09:59:21,2025-12-18 09:59:21,2025-12-18 11:05:21,66,,False,66,67,True,2025-12-18
DEL-20251218-055,ORD-20251218-055,DRV-00001,ADDR-00167,ZONE-A,DELIVERED,2025-12-18 09:29:51,2025-12-18 09:29:51,2025-12-18 09:55:51,26,,False,26,30,True,2025-12-18
DEL-20251218-056,ORD-20251218-056,DRV-00015,ADDR-00133,ZONE-C,DELIVERED,2025-12-18 12:40:15,2025-12-18 12:40:15,2025-12-18 13:29:15,49,,False,49,55,True,2025-12-18
DEL-20251218-057,ORD-20251218-057,DRV-00007,ADDR-00402,ZONE-A,DELIVERED,2025-12-18 12:47:01,2025-12-18 12:47:01,2025-12-18 13:13:01,26,,False,26,30,True,2025-12-18
DEL-20251218-058,ORD-20251218-058,DRV-00003,ADDR-00085,ZONE-D,DELIVERED,2025-12-18 19:34:08,2025-12-18 19:34:08,2025-12-18 20:25:08,51,,False,51,67,True,2025-12-18
DEL-20251218-059,ORD-20251218-059,DRV-00003,ADDR-00332,ZONE-A,DELIVERED,2025-12-18 15:27:01,2025-12-18 15:27:01,2025-12-18 15:52:01,25,,False,25,30,True,2025-12-18
DEL-20251218-060,ORD-20251218-060,DRV-00005,ADDR-00018,ZONE-C,DELIVERED,2025-12-18 13:50:58,2025-12-18 13:50:58,2025-12-18 14:21:58,31,,False,31,55,True,2025-12-18
DEL-20251218-061,ORD-20251218-061,DRV-00007,ADDR-00476,ZONE-C,DELIVERED,2025-12-18 18:58:25,2025-12-18 18:58:25,2025-12-18 19:40:25,42,,False,42,55,True,2025-12-18
DEL-20251218-062,ORD-20251218-062,DRV-00015,ADDR-00025,ZONE-A,DELIVERED,2025-12-18 13:52:05,2025-12-18 13:52:05,2025-12-18 14:29:05,37,,False,37,30,False,2025-12-18
DEL-20251218-063,ORD-20251218-063,DRV-00013,ADDR-00073,ZONE-D,DELIVERED,2025-12-18 07:51:04,2025-12-18 07:51:04,2025-12-18 08:55:04,64,,False,64,67,True,2025-12-18
DEL-20251218-064,ORD-20251218-064,DRV-00014,ADDR-00215,ZONE-C,DELIVERED,2025-12-18 18:11:34,2025-12-18 18:11:34,2025-12-18 18:59:34,48,,False,48,55,True,2025-12-18
DEL-20251218-065,ORD-20251218-065,DRV-00015,ADDR-00338,ZONE-B,DELIVERED,2025-12-18 16:38:45,2025-12-18 16:38:45,2025-12-18 17:27:45,49,,False,49,43,False,2025-12-18
DEL-20251218-066,ORD-20251218-066,DRV-00004,ADDR-00266,ZONE-D,DELIVERED,2025-12-18 16:22:36,2025-12-18 16:22:36,2025-12-18 17:11:36,49,,False,49,67,True,2025-12-18
DEL-20251218-067,ORD-20251218-067,DRV-00005,ADDR-00221,ZONE-B,DELIVERED,2025-12-18 08:37:06,2025-12-18 08:37:06,2025-12-18 09:12:06,35,,False,35,43,True,2025-12-18
DEL-20251218-068,ORD-20251218-068,DRV-00001,ADDR-00268,ZONE-B,DELIVERED,2025-12-18 18:59:42,2025-12-18 18:59:42,2025-12-18 19:34:42,35,,False,35,43,True,2025-12-18
DEL-20251218-069,ORD-20251218-069,DRV-00013,ADDR-00172,ZONE-B,DELIVERED,2025-12-18 11:47:50,2025-12-18 11:47:50,2025-12-18 12:27:50,40,,False,40,43,True,2025-12-18
DEL-20251218-070,ORD-20251218-070,DRV-00012,ADDR-00268,ZONE-B,DELIVERED,2025-12-18 12:25:49,2025-12-18 12:25:49,2025-12-18 13:03:49,38,,False,38,43,True,2025-12-18
DEL-20251218-071,ORD-20251218-071,DRV-00014,ADDR-00473,ZONE-C,DELIVERED,2025-12-18 10:48:36,2025-12-18 10:48:36,2025-12-18 11:17:36,29,,False,29,55,True,2025-12-18
DEL-20251218-072,ORD-20251218-072,DRV-00012,ADDR-00075,ZONE-A,DELIVERED,2025-12-18 20:49:31,2025-12-18 20:49:31,2025-12-18 21:19:31,30,,False,30,30,True,2025-12-18
DEL-20251218-073,ORD-20251218-073,DRV-00012,ADDR-00140,ZONE-C,DELIVERED,2025-12-18 16:55:39,2025-12-18 16:55:39,2025-12-18 17:26:39,31,,False,31,55,True,2025-12-18
DEL-20251218-074,ORD-20251218-074,DRV-00012,ADDR-00080,ZONE-C,DELIVERED,2025-12-18 17:47:18,2025-12-18 17:47:18,2025-12-18 18:17:18,30,,False,30,55,True,2025-12-18
DEL-20251218-075,ORD-20251218-075,DRV-00005,ADDR-00464,ZONE-D,DELIVERED,2025-12-18 08:59:58,2025-12-18 08:59:58,2025-12-18 10:11:58,72,,False,72,67,False,2025-12-18
DEL-20251218-076,ORD-20251218-076,DRV-00004,ADDR-00262,ZONE-B,DELIVERED,2025-12-18 10:59:21,2025-12-18 10:59:21,2025-12-18 11:40:21,41,,False,41,43,True,2025-12-18
DEL-20251218-077,ORD-20251218-077,DRV-00004,ADDR-00247,ZONE-C,DELIVERED,2025-12-18 22:27:42,2025-12-18 22:27:42,2025-12-18 23:04:42,37,,False,37,55,True,2025-12-18
DEL-20251218-078,ORD-20251218-078,DRV-00015,ADDR-00137,ZONE-B,DELIVERED,2025-12-18 22:15:59,2025-12-18 22:15:59,2025-12-18 23:01:59,46,,False,46,43,False,2025-12-18
DEL-20251218-079,ORD-20251218-079,DRV-00013,ADDR-00127,ZONE-A,DELIVERED,2025-12-18 07:11:25,2025-12-18 07:11:25,2025-12-18 07:34:25,23,,False,23,30,True,2025-12-18
DEL-20251218-080,ORD-20251218-080,DRV-00003,ADDR-00082,ZONE-C,DELIVERED,2025-12-18 12:58:20,2025-12-18 12:58:20,2025-12-18 13:35:20,37,,False,37,55,True,2025-12-18
DEL-20251218-081,ORD-20251218-081,DRV-00011,ADDR-00016,ZONE-A,DELIVERED,2025-12-18 17:58:14,2025-12-18 17:58:14,2025-12-18 18:21:14,23,,False,23,30,True,2025-12-18
DEL-20251218-082,ORD-20251218-082,DRV-00001,ADDR-00321,ZONE-A,DELIVERED,2025-12-18 14:31:22,2025-12-18 14:31:22,2025-12-18 14:57:22,26,,False,26,30,True,2025-12-18
DEL-20251218-083,ORD-20251218-083,DRV-00015,ADDR-00201,ZONE-B,DELIVERED,2025-12-18 11:38:41,2025-12-18 11:38:41,2025-12-18 12:14:41,36,,False,36,43,True,2025-12-18
DEL-20251218-084,ORD-20251218-084,DRV-00013,ADDR-00335,ZONE-B,DELIVERED,2025-12-18 13:22:56,2025-12-18 13:22:56,2025-12-18 13:47:56,25,,False,25,43,True,2025-12-18
DEL-20251218-085,ORD-20251218-085,DRV-00001,ADDR-00431,ZONE-C,DELIVERED,2025-12-18 13:51:48,2025-12-18 13:51:48,2025-12-18 14:45:48,54,,False,54,55,True,2025-12-18
DEL-20251218-086,ORD-20251218-086,DRV-00002,ADDR-00044,ZONE-A,DELIVERED,2025-12-18 13:39:41,2025-12-18 13:39:41,2025-12-18 14:08:41,29,,False,29,30,True,2025-12-18
DEL-20251218-087,ORD-20251218-087,DRV-00006,ADDR-00204,ZONE-C,DELIVERED,2025-12-18 18:24:44,2025-12-18 18:24:44,2025-12-18 19:05:44,41,,False,41,55,True,2025-12-18
DEL-20251218-088,ORD-20251218-088,DRV-00001,ADDR-00274,ZONE-D,DELIVERED,2025-12-18 20:04:09,2025-12-18 20:04:09,2025-12-18 21:02:09,58,,False,58,67,True,2025-12-18
DEL-20251218-089,ORD-20251218-089,DRV-00005,ADDR-00392,ZONE-A,FAILED,2025-12-18 10:25:18,2025-12-18 10:25:18,,,Customer not available,False,,30,False,2025-12-18
DEL-20251218-090,ORD-20251218-090,DRV-00001,ADDR-00100,ZONE-B,DELIVERED,2025-12-18 14:53:08,2025-12-18 14:53:08,2025-12-18 15:44:08,51,,False,51,43,False,2025-12-18
DEL-20251218-091,ORD-20251218-091,DRV-00014,ADDR-00226,ZONE-B,DELIVERED,2025-12-18 19:41:08,2025-12-18 19:41:08,2025-12-18 20:33:08,52,,False,52,43,False,2025-12-18
DEL-20251218-092,ORD-20251218-092,DRV-00013,ADDR-00145,ZONE-D,DELIVERED,2025-12-18 18:56:14,2025-12-18 18:56:14,2025-12-18 19:47:14,51,,False,51,67,True,2025-12-18
DEL-20251218-093,ORD-20251218-093,DRV-00010,ADDR-00355,ZONE-D,DELIVERED,2025-12-18 10:49:13,2025-12-18 10:49:13,2025-12-18 11:45:13,56,,False,56,67,True,2025-12-18
DEL-20251218-094,ORD-20251218-094,DRV-00011,ADDR-00044,ZONE-A,DELIVERED,2025-12-18 12:03:54,2025-12-18 12:03:54,2025-12-18 12:36:54,33,,False,33,30,False,2025-12-18
DEL-20251218-095,ORD-20251218-095,DRV-00003,ADDR-00390,ZONE-A,DELIVERED,2025-12-18 11:10:08,2025-12-18 11:10:08,2025-12-18 11:34:08,24,,False,24,30,True,2025-12-18
DEL-20251218-096,ORD-20251218-096,DRV-00008,ADDR-00481,ZONE-D,DELIVERED,2025-12-18 12:46:09,2025-12-18 12:46:09,2025-12-18 13:25:09,39,,False,39,67,True,2025-12-18
DEL-20251218-097,ORD-20251218-097,DRV-00002,ADDR-00135,ZONE-A,DELIVERED,2025-12-18 11:03:01,2025-12-18 11:03:01,2025-12-18 11:20:01,17,,False,17,30,True,2025-12-18
